Resource,Path,Git Org,Git Repository,Misconfigurations,Severity,Policy title,Guideline
StatefulSet.postgresql-ha.my-release-postgresql-ha-postgresql,/bitnami-successful/postgresql-ha-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
StatefulSet.postgresql-ha.my-release-postgresql-ha-postgresql,/bitnami-successful/postgresql-ha-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
StatefulSet.postgresql-ha.my-release-postgresql-ha-postgresql,/bitnami-successful/postgresql-ha-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.matomo.my-release-matomo,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_35,,Prefer using secrets as files over secrets as environment variables,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-33
Deployment.matomo.my-release-matomo,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
Deployment.matomo.my-release-matomo,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
Deployment.matomo.my-release-matomo,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
Deployment.matomo.my-release-matomo,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.matomo.my-release-matomo,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_22,,Use read-only filesystem for containers where possible,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-21
Deployment.matomo.my-release-matomo,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_38,,Ensure that Service Account Tokens are only mounted where necessary,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35
StatefulSet.matomo.my-release-mariadb,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_35,,Prefer using secrets as files over secrets as environment variables,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-33
StatefulSet.matomo.my-release-mariadb,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
StatefulSet.matomo.my-release-mariadb,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
StatefulSet.matomo.my-release-mariadb,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
StatefulSet.matomo.my-release-mariadb,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
CronJob.matomo.my-release-matomo-archive,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_35,,Prefer using secrets as files over secrets as environment variables,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-33
CronJob.matomo.my-release-matomo-archive,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
CronJob.matomo.my-release-matomo-archive,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
CronJob.matomo.my-release-matomo-archive,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
CronJob.matomo.my-release-matomo-archive,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
CronJob.matomo.my-release-matomo-archive,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_13,,Memory limits should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-12
CronJob.matomo.my-release-matomo-archive,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_22,,Use read-only filesystem for containers where possible,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-21
CronJob.matomo.my-release-matomo-archive,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_38,,Ensure that Service Account Tokens are only mounted where necessary,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35
CronJob.matomo.my-release-matomo-archive,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_11,,CPU limits should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-10
CronJob.matomo.my-release-matomo-scheduled-tasks,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_35,,Prefer using secrets as files over secrets as environment variables,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-33
CronJob.matomo.my-release-matomo-scheduled-tasks,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
CronJob.matomo.my-release-matomo-scheduled-tasks,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
CronJob.matomo.my-release-matomo-scheduled-tasks,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
CronJob.matomo.my-release-matomo-scheduled-tasks,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
CronJob.matomo.my-release-matomo-scheduled-tasks,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_13,,Memory limits should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-12
CronJob.matomo.my-release-matomo-scheduled-tasks,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_10,,CPU requests should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-9
CronJob.matomo.my-release-matomo-scheduled-tasks,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_22,,Use read-only filesystem for containers where possible,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-21
CronJob.matomo.my-release-matomo-scheduled-tasks,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_38,,Ensure that Service Account Tokens are only mounted where necessary,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35
CronJob.matomo.my-release-matomo-scheduled-tasks,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_11,,CPU limits should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-10
CronJob.matomo.my-release-matomo-scheduled-tasks,/bitnami-successful/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_12,,Memory requests should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-11
ServiceAccount.default.my-release-argo-workflows-workflows,/bitnami-successful/argo-workflows-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_21,,The default namespace should not be used,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-20
Role.default.my-release-argo-workflows-workflow,/bitnami-successful/argo-workflows-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_21,,The default namespace should not be used,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-20
RoleBinding.default.my-release-argo-workflows-workflow,/bitnami-successful/argo-workflows-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_21,,The default namespace should not be used,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-20
Deployment.argo-workflows.my-release-argo-workflows-controller,/bitnami-successful/argo-workflows-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
Deployment.argo-workflows.my-release-argo-workflows-controller,/bitnami-successful/argo-workflows-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
Deployment.argo-workflows.my-release-argo-workflows-controller,/bitnami-successful/argo-workflows-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
Deployment.argo-workflows.my-release-argo-workflows-controller,/bitnami-successful/argo-workflows-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.argo-workflows.my-release-argo-workflows-controller,/bitnami-successful/argo-workflows-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_38,,Ensure that Service Account Tokens are only mounted where necessary,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35
Deployment.argo-workflows.my-release-argo-workflows-server,/bitnami-successful/argo-workflows-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
Deployment.argo-workflows.my-release-argo-workflows-server,/bitnami-successful/argo-workflows-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
Deployment.argo-workflows.my-release-argo-workflows-server,/bitnami-successful/argo-workflows-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
Deployment.argo-workflows.my-release-argo-workflows-server,/bitnami-successful/argo-workflows-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.argo-workflows.my-release-argo-workflows-server,/bitnami-successful/argo-workflows-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_38,,Ensure that Service Account Tokens are only mounted where necessary,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35
StatefulSet.argo-workflows.my-release-postgresql,/bitnami-successful/argo-workflows-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_35,,Prefer using secrets as files over secrets as environment variables,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-33
StatefulSet.argo-workflows.my-release-postgresql,/bitnami-successful/argo-workflows-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
StatefulSet.argo-workflows.my-release-postgresql,/bitnami-successful/argo-workflows-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
StatefulSet.argo-workflows.my-release-postgresql,/bitnami-successful/argo-workflows-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
StatefulSet.argo-workflows.my-release-postgresql,/bitnami-successful/argo-workflows-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
